	file	good	path
498	RtfSelection	True	src/main/java/net/sf/jabref/exporter/RtfSelection.java
499	SpringerLink	True	src/main/java/net/sf/jabref/logic/fulltext/SpringerLink.java
500	TransferableFileLinkSelection	True	src/main/java/net/sf/jabref/external/TransferableFileLinkSelection.java
501	Cache	True	src/main/java/net/sf/jabref/logic/logging/Cache.java
502	SentenceAnalyzer	True	src/main/java/net/sf/jabref/logic/search/rules/SentenceAnalyzer.java
503	UndoableAbbreviator	True	src/main/java/net/sf/jabref/gui/journals/UndoableAbbreviator.java
504	BiblatexCleanup	True	src/main/java/net/sf/jabref/logic/cleanup/BiblatexCleanup.java
505	ImportInspectionCommandLine	True	src/main/java/net/sf/jabref/importer/ImportInspectionCommandLine.java
506	AbstractParamLayoutFormatter	True	src/main/java/net/sf/jabref/logic/layout/AbstractParamLayoutFormatter.java
507	CreateDocBookAuthors	True	src/main/java/net/sf/jabref/logic/layout/format/CreateDocBookAuthors.java
508	HtmlTransferable	True	src/main/java/net/sf/jabref/gui/fieldeditors/HtmlTransferable.java
509	ISSNChecker	True	src/main/java/net/sf/jabref/logic/integrity/ISSNChecker.java
510	PreviewPanelTransferHandler	True	src/main/java/net/sf/jabref/gui/fieldeditors/PreviewPanelTransferHandler.java
511	URLUtil	True	src/main/java/net/sf/jabref/logic/net/URLUtil.java
512	AttachFileAction	True	src/main/java/net/sf/jabref/external/AttachFileAction.java
513	FileBasedLock	True	src/main/java/net/sf/jabref/logic/util/io/FileBasedLock.java
514	FormatNameFunction	True	src/main/java/net/sf/jabref/bst/FormatNameFunction.java
515	RemoveFromGroupAction	True	src/main/java/net/sf/jabref/gui/groups/RemoveFromGroupAction.java
516	VerifyingWriter	True	src/main/java/net/sf/jabref/exporter/VerifyingWriter.java
517	BibsonomyScraper	True	src/main/java/net/sf/jabref/importer/fetcher/BibsonomyScraper.java
518	OSX	True	src/main/java/net/sf/jabref/gui/desktop/os/OSX.java
519	Ordinal	True	src/main/java/net/sf/jabref/logic/layout/format/Ordinal.java
520	OverlayPanel	True	src/main/java/net/sf/jabref/gui/util/component/OverlayPanel.java
521	BibtexStringComparator	True	src/main/java/net/sf/jabref/logic/bibtex/comparator/BibtexStringComparator.java
522	OrdinalsToSuperscriptFormatter	True	src/main/java/net/sf/jabref/logic/formatter/bibtexfields/OrdinalsToSuperscriptFormatter.java
523	TitleCaseFormatter	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/TitleCaseFormatter.java
524	DatePickerButton	True	src/main/java/net/sf/jabref/gui/date/DatePickerButton.java
525	GlobalSearchWorker	True	src/main/java/net/sf/jabref/gui/search/GlobalSearchWorker.java
526	GuiAppender	True	src/main/java/net/sf/jabref/logic/logging/GuiAppender.java
527	LowerCaseFormatter	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/LowerCaseFormatter.java
528	NewSubDatabaseAction	True	src/main/java/net/sf/jabref/gui/actions/NewSubDatabaseAction.java
529	SpecialFieldUpdateListener	True	src/main/java/net/sf/jabref/specialfields/SpecialFieldUpdateListener.java
530	GroupsParser	True	src/main/java/net/sf/jabref/logic/groups/GroupsParser.java
531	IconComparator	True	src/main/java/net/sf/jabref/gui/util/comparator/IconComparator.java
532	IdentityFormatter	True	src/main/java/net/sf/jabref/logic/formatter/IdentityFormatter.java
533	RemoteListenerClient	True	src/main/java/net/sf/jabref/logic/remote/client/RemoteListenerClient.java
534	UndoableUnabbreviator	True	src/main/java/net/sf/jabref/gui/journals/UndoableUnabbreviator.java
535	FileFinder	True	src/main/java/net/sf/jabref/logic/util/io/FileFinder.java
536	MatcherSet	True	src/main/java/net/sf/jabref/logic/search/matchers/MatcherSet.java
537	StreamEavesdropper	True	src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java
538	ACS	True	src/main/java/net/sf/jabref/logic/fulltext/ACS.java
539	CanonicalBibtexEntry	True	src/main/java/net/sf/jabref/model/entry/CanonicalBibtexEntry.java
540	EntriesGroupChange	True	src/main/java/net/sf/jabref/logic/groups/EntriesGroupChange.java
541	PasteAction	True	src/main/java/net/sf/jabref/gui/actions/PasteAction.java
542	SortTabsAction	True	src/main/java/net/sf/jabref/gui/actions/SortTabsAction.java
543	AuthorAndsReplacer	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorAndsReplacer.java
544	CopyAction	True	src/main/java/net/sf/jabref/gui/actions/CopyAction.java
545	DefaultDesktop	True	src/main/java/net/sf/jabref/gui/desktop/os/DefaultDesktop.java
546	FieldEditor	True	src/main/java/net/sf/jabref/gui/fieldeditors/FieldEditor.java
547	HTMLParagraphs	True	src/main/java/net/sf/jabref/logic/layout/format/HTMLParagraphs.java
548	UndoableChangeType	True	src/main/java/net/sf/jabref/gui/undo/UndoableChangeType.java
549	DBExporterAndImporterFactory	True	src/main/java/net/sf/jabref/sql/DBExporterAndImporterFactory.java
550	FileNameCleaner	True	src/main/java/net/sf/jabref/logic/util/io/FileNameCleaner.java
551	TextPrefixFunction	True	src/main/java/net/sf/jabref/bst/TextPrefixFunction.java
552	Title	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/Title.java
553	AutoCompleterFactory	True	src/main/java/net/sf/jabref/logic/autocompleter/AutoCompleterFactory.java
554	ChangeCaseFunction	True	src/main/java/net/sf/jabref/bst/ChangeCaseFunction.java
555	CheckBoxMessage	True	src/main/java/net/sf/jabref/gui/util/component/CheckBoxMessage.java
556	ContentAutoCompleters	True	src/main/java/net/sf/jabref/logic/autocompleter/ContentAutoCompleters.java
557	CreateBibORDFAuthors	True	src/main/java/net/sf/jabref/logic/layout/format/CreateBibORDFAuthors.java
558	IntegrityMessage	True	src/main/java/net/sf/jabref/logic/integrity/IntegrityMessage.java
559	RankingFieldComparator	True	src/main/java/net/sf/jabref/gui/util/comparator/RankingFieldComparator.java
560	WrapContent	True	src/main/java/net/sf/jabref/logic/layout/format/WrapContent.java
561	AuthorAndsCommaReplacer	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorAndsCommaReplacer.java
562	BibDatabaseModeDetection	True	src/main/java/net/sf/jabref/model/database/BibDatabaseModeDetection.java
563	CapitalizeFormatter	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/CapitalizeFormatter.java
564	DatabaseSearcher	True	src/main/java/net/sf/jabref/logic/search/DatabaseSearcher.java
565	DefaultAutoCompleter	True	src/main/java/net/sf/jabref/logic/autocompleter/DefaultAutoCompleter.java
566	EntryFetchers	True	src/main/java/net/sf/jabref/importer/fetcher/EntryFetchers.java
567	HighlightMatchingGroupPreferences	True	src/main/java/net/sf/jabref/HighlightMatchingGroupPreferences.java
568	MainTableHeaderRenderer	True	src/main/java/net/sf/jabref/gui/maintable/MainTableHeaderRenderer.java
569	MatchesHighlighter	True	src/main/java/net/sf/jabref/logic/search/MatchesHighlighter.java
570	OSXCompatibleToolbar	True	src/main/java/net/sf/jabref/gui/OSXCompatibleToolbar.java
571	SentenceCaseFormatter	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/SentenceCaseFormatter.java
572	UpperCaseFormatter	True	src/main/java/net/sf/jabref/logic/formatter/casechanger/UpperCaseFormatter.java
573	XMLUtil	True	src/main/java/net/sf/jabref/logic/util/io/XMLUtil.java
574	ClearFormatter	True	src/main/java/net/sf/jabref/logic/formatter/bibtexfields/ClearFormatter.java
575	HtmlToUnicodeFormatter	True	src/main/java/net/sf/jabref/logic/formatter/bibtexfields/HtmlToUnicodeFormatter.java
576	NewDatabaseAction	True	src/main/java/net/sf/jabref/gui/actions/NewDatabaseAction.java
577	NormalizeNamesFormatter	True	src/main/java/net/sf/jabref/logic/formatter/bibtexfields/NormalizeNamesFormatter.java
578	EntryConverter	True	src/main/java/net/sf/jabref/model/entry/EntryConverter.java
579	FieldProperties	True	src/main/java/net/sf/jabref/model/entry/FieldProperties.java
580	FirstColumnComparator	True	src/main/java/net/sf/jabref/gui/util/comparator/FirstColumnComparator.java
581	IfPlural	True	src/main/java/net/sf/jabref/logic/layout/format/IfPlural.java
582	MainTableNameFormatter	True	src/main/java/net/sf/jabref/gui/maintable/MainTableNameFormatter.java
583	PushToLatexEditor	True	src/main/java/net/sf/jabref/external/push/PushToLatexEditor.java
584	BibtexKeyAutoCompleter	True	src/main/java/net/sf/jabref/logic/autocompleter/BibtexKeyAutoCompleter.java
585	CompositeFormat	True	src/main/java/net/sf/jabref/logic/layout/format/CompositeFormat.java
586	EntryType	True	src/main/java/net/sf/jabref/model/entry/EntryType.java
587	FieldNameLabel	True	src/main/java/net/sf/jabref/gui/fieldeditors/FieldNameLabel.java
588	MoveGroupChange	True	src/main/java/net/sf/jabref/logic/groups/MoveGroupChange.java
589	UndoableChangeEntriesOfGroup	True	src/main/java/net/sf/jabref/gui/groups/UndoableChangeEntriesOfGroup.java
590	AutoCompleters	True	src/main/java/net/sf/jabref/logic/autocompleter/AutoCompleters.java
591	DatabaseType	True	src/main/java/net/sf/jabref/sql/DatabaseType.java
592	JournalAbbreviationsUtil	True	src/main/java/net/sf/jabref/gui/journals/JournalAbbreviationsUtil.java
593	OpenBrowserAction	True	src/main/java/net/sf/jabref/gui/actions/OpenBrowserAction.java
594	PurifyFunction	True	src/main/java/net/sf/jabref/bst/PurifyFunction.java
595	WidthFunction	True	src/main/java/net/sf/jabref/bst/WidthFunction.java
596	AuxCommandLine	True	src/main/java/net/sf/jabref/cli/AuxCommandLine.java
597	FieldEditorFocusListener	True	src/main/java/net/sf/jabref/gui/fieldeditors/FieldEditorFocusListener.java
598	GlobalFocusListener	True	src/main/java/net/sf/jabref/gui/GlobalFocusListener.java
599	LocalizationKeyParams	True	src/main/java/net/sf/jabref/logic/l10n/LocalizationKeyParams.java
600	MimeTypeDetector	True	src/main/java/net/sf/jabref/logic/fulltext/MimeTypeDetector.java
601	PushToWinEdt	True	src/main/java/net/sf/jabref/external/push/PushToWinEdt.java
602	SpecialFieldDatabaseChangeListener	True	src/main/java/net/sf/jabref/specialfields/SpecialFieldDatabaseChangeListener.java
603	CrossRefEntryComparator	True	src/main/java/net/sf/jabref/logic/bibtex/comparator/CrossRefEntryComparator.java
604	EntrySorter	True	src/main/java/net/sf/jabref/model/database/EntrySorter.java
605	JabRefLogger	True	src/main/java/net/sf/jabref/logic/logging/JabRefLogger.java
606	JournalAutoCompleter	True	src/main/java/net/sf/jabref/logic/autocompleter/JournalAutoCompleter.java
607	PushToTexmaker	True	src/main/java/net/sf/jabref/external/push/PushToTexmaker.java
608	PushToTeXstudio	True	src/main/java/net/sf/jabref/external/push/PushToTeXstudio.java
609	RemoteListenerServerThread	True	src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerThread.java
610	Replace	True	src/main/java/net/sf/jabref/logic/layout/format/Replace.java
611	TeeStream	True	src/main/java/net/sf/jabref/logic/error/TeeStream.java
612	EntireFieldAutoCompleter	True	src/main/java/net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter.java
613	FieldChangedEvent	True	src/main/java/net/sf/jabref/event/FieldChangedEvent.java
614	HandleDuplicateWarnings	True	src/main/java/net/sf/jabref/importer/HandleDuplicateWarnings.java
615	JabRefMessageHandler	True	src/main/java/net/sf/jabref/gui/remote/JabRefMessageHandler.java
616	ManageJournalsAction	True	src/main/java/net/sf/jabref/gui/journals/ManageJournalsAction.java
617	RemoveTilde	True	src/main/java/net/sf/jabref/logic/layout/format/RemoveTilde.java
618	SearchDescribers	True	src/main/java/net/sf/jabref/logic/search/rules/describer/SearchDescribers.java
619	SearchMode	True	src/main/java/net/sf/jabref/gui/search/SearchMode.java
620	AuthorOrgSci	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorOrgSci.java
621	CaseChangeMenu	True	src/main/java/net/sf/jabref/gui/fieldeditors/contextmenu/CaseChangeMenu.java
622	DragDropPopupPane	True	src/main/java/net/sf/jabref/gui/DragDropPopupPane.java
623	FocusRequester	True	src/main/java/net/sf/jabref/gui/util/FocusRequester.java
624	Iso690FormatDate	True	src/main/java/net/sf/jabref/logic/layout/format/Iso690FormatDate.java
625	MSBibEntryType	True	src/main/java/net/sf/jabref/logic/msbib/MSBibEntryType.java
626	BibDatabases	True	src/main/java/net/sf/jabref/model/database/BibDatabases.java
627	FieldComparatorStack	True	src/main/java/net/sf/jabref/logic/bibtex/comparator/FieldComparatorStack.java
628	IdGenerator	True	src/main/java/net/sf/jabref/model/entry/IdGenerator.java
629	LocalizationKey	True	src/main/java/net/sf/jabref/logic/l10n/LocalizationKey.java
630	ProxyAuthenticator	True	src/main/java/net/sf/jabref/logic/net/ProxyAuthenticator.java
631	PushToApplication	True	src/main/java/net/sf/jabref/external/push/PushToApplication.java
632	PushToApplications	True	src/main/java/net/sf/jabref/external/push/PushToApplications.java
633	AboutAction	True	src/main/java/net/sf/jabref/gui/help/AboutAction.java
634	ChangeTypeAction	True	src/main/java/net/sf/jabref/gui/actions/ChangeTypeAction.java
635	ConversionMenu	True	src/main/java/net/sf/jabref/gui/fieldeditors/contextmenu/ConversionMenu.java
636	DBImporterResult	True	src/main/java/net/sf/jabref/sql/importer/DBImporterResult.java
637	Formatter	True	src/main/java/net/sf/jabref/logic/formatter/Formatter.java
638	HitOrMissComparator	True	src/main/java/net/sf/jabref/gui/search/HitOrMissComparator.java
639	LastPage	True	src/main/java/net/sf/jabref/logic/layout/format/LastPage.java
640	SearchRules	True	src/main/java/net/sf/jabref/logic/search/rules/SearchRules.java
641	CopyVersionToClipboardAction	True	src/main/java/net/sf/jabref/gui/actions/CopyVersionToClipboardAction.java
642	EntryAddedEvent	True	src/main/java/net/sf/jabref/event/EntryAddedEvent.java
643	RemoveWhitespace	True	src/main/java/net/sf/jabref/logic/layout/format/RemoveWhitespace.java
644	RisMonth	True	src/main/java/net/sf/jabref/logic/layout/format/RisMonth.java
645	SpecialFieldMenuAction	True	src/main/java/net/sf/jabref/specialfields/SpecialFieldMenuAction.java
646	DOICheck	True	src/main/java/net/sf/jabref/logic/layout/format/DOICheck.java
647	Encodings	True	src/main/java/net/sf/jabref/logic/l10n/Encodings.java
648	FirstPage	True	src/main/java/net/sf/jabref/logic/layout/format/FirstPage.java
649	IExportFormat	True	src/main/java/net/sf/jabref/exporter/IExportFormat.java
650	IncompleteRenderer	True	src/main/java/net/sf/jabref/gui/renderer/IncompleteRenderer.java
651	MonitoredURLDownload	True	src/main/java/net/sf/jabref/gui/net/MonitoredURLDownload.java
652	NotFoundFormatter	True	src/main/java/net/sf/jabref/logic/layout/format/NotFoundFormatter.java
653	ProxyRegisterer	True	src/main/java/net/sf/jabref/logic/net/ProxyRegisterer.java
654	RemoveBracketsAddComma	True	src/main/java/net/sf/jabref/logic/layout/format/RemoveBracketsAddComma.java
655	AndMatcher	True	src/main/java/net/sf/jabref/logic/search/matchers/AndMatcher.java
656	AutoCompleteRenderer	True	src/main/java/net/sf/jabref/gui/autocompleter/AutoCompleteRenderer.java
657	CurrentDate	True	src/main/java/net/sf/jabref/logic/layout/format/CurrentDate.java
658	KeyBinder	True	src/main/java/net/sf/jabref/gui/keyboard/KeyBinder.java
659	KeyCollisionException	True	src/main/java/net/sf/jabref/model/database/KeyCollisionException.java
660	OrMatcher	True	src/main/java/net/sf/jabref/logic/search/matchers/OrMatcher.java
661	UndefinedBibtexEntry	True	src/main/java/net/sf/jabref/gui/openoffice/UndefinedBibtexEntry.java
662	Database	True	src/main/java/net/sf/jabref/sql/Database.java
663	GroupHierarchyType	True	src/main/java/net/sf/jabref/logic/groups/GroupHierarchyType.java
664	JournalAbbreviator	True	src/main/java/net/sf/jabref/logic/layout/format/JournalAbbreviator.java
665	MatcherSets	True	src/main/java/net/sf/jabref/logic/search/matchers/MatcherSets.java
666	NotMatcher	True	src/main/java/net/sf/jabref/logic/search/matchers/NotMatcher.java
667	RemoveBrackets	True	src/main/java/net/sf/jabref/logic/layout/format/RemoveBrackets.java
668	SearchForUpdateAction	True	src/main/java/net/sf/jabref/gui/actions/SearchForUpdateAction.java
669	CompleteRenderer	True	src/main/java/net/sf/jabref/gui/renderer/CompleteRenderer.java
670	Default	True	src/main/java/net/sf/jabref/logic/layout/format/Default.java
671	StringLengthComparator	True	src/main/java/net/sf/jabref/logic/util/strings/StringLengthComparator.java
672	DOIStrip	True	src/main/java/net/sf/jabref/logic/layout/format/DOIStrip.java
673	KeyBindingTable	True	src/main/java/net/sf/jabref/gui/keyboard/KeyBindingTable.java
674	Number	True	src/main/java/net/sf/jabref/logic/layout/format/Number.java
675	AutoCompleter	True	src/main/java/net/sf/jabref/logic/autocompleter/AutoCompleter.java
676	BibEntryNotFoundException	True	src/main/java/net/sf/jabref/gui/openoffice/BibEntryNotFoundException.java
677	CreateDocBookEditors	True	src/main/java/net/sf/jabref/logic/layout/format/CreateDocBookEditors.java
678	EntryEvent	True	src/main/java/net/sf/jabref/event/EntryEvent.java
679	IsMarkedComparator	True	src/main/java/net/sf/jabref/gui/util/comparator/IsMarkedComparator.java
680	ToLowerCase	True	src/main/java/net/sf/jabref/logic/layout/format/ToLowerCase.java
681	ToUpperCase	True	src/main/java/net/sf/jabref/logic/layout/format/ToUpperCase.java
682	UndefinedCharacterFormatException	True	src/main/java/net/sf/jabref/gui/openoffice/UndefinedCharacterFormatException.java
683	UndefinedParagraphFormatException	True	src/main/java/net/sf/jabref/logic/openoffice/UndefinedParagraphFormatException.java
684	AuthorAbbreviator	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorAbbreviator.java
685	AuthorLF_FF	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLF_FF.java
686	AuthorLF_FFAbbr	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLF_FFAbbr.java
687	EverythingMatcher	True	src/main/java/net/sf/jabref/gui/search/matchers/EverythingMatcher.java
688	GroupMatcher	True	src/main/java/net/sf/jabref/gui/groups/GroupMatcher.java
689	SearchMatcher	True	src/main/java/net/sf/jabref/gui/search/matchers/SearchMatcher.java
690	AuthorFirstAbbrLastCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstAbbrLastCommas.java
691	AuthorFirstAbbrLastOxfordCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstAbbrLastOxfordCommas.java
692	AuthorFirstFirst	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstFirst.java
693	AuthorFirstFirstCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstFirstCommas.java
694	AuthorFirstLastCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstLastCommas.java
695	AuthorFirstLastOxfordCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorFirstLastOxfordCommas.java
696	AuthorLastFirst	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirst.java
697	AuthorLastFirstAbbrCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java
698	AuthorLastFirstAbbrOxfordCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirstAbbrOxfordCommas.java
699	AuthorLastFirstCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirstCommas.java
700	AuthorLastFirstOxfordCommas	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirstOxfordCommas.java
701	AuthorNatBib	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorNatBib.java
702	FullTextFinder	True	src/main/java/net/sf/jabref/logic/fulltext/FullTextFinder.java
703	IdComparator	True	src/main/java/net/sf/jabref/logic/bibtex/comparator/IdComparator.java
704	StringInt	True	src/main/java/net/sf/jabref/logic/layout/StringInt.java
705	AuthorLastFirstAbbreviator	True	src/main/java/net/sf/jabref/logic/layout/format/AuthorLastFirstAbbreviator.java
706	CleanupJob	True	src/main/java/net/sf/jabref/logic/cleanup/CleanupJob.java
707	FormatPagesForHTML	True	src/main/java/net/sf/jabref/logic/layout/format/FormatPagesForHTML.java
708	FormatPagesForXML	True	src/main/java/net/sf/jabref/logic/layout/format/FormatPagesForXML.java
709	NoSpaceBetweenAbbreviations	True	src/main/java/net/sf/jabref/logic/layout/format/NoSpaceBetweenAbbreviations.java
710	EntryChangedEvent	True	src/main/java/net/sf/jabref/event/EntryChangedEvent.java
711	EntryRemovedEvent	True	src/main/java/net/sf/jabref/event/EntryRemovedEvent.java
712	PrefsTab	True	src/main/java/net/sf/jabref/gui/preftabs/PrefsTab.java
713	SearchQueryHighlightListener	True	src/main/java/net/sf/jabref/logic/search/SearchQueryHighlightListener.java
714	UnknownExternalFileType	True	src/main/java/net/sf/jabref/external/UnknownExternalFileType.java
715	UnsupportedVersionException	True	src/main/java/net/sf/jabref/logic/groups/UnsupportedVersionException.java
716	AutoCompleteFirstNameMode	True	src/main/java/net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode.java
717	ConfirmCloseFileListEntryEditor	True	src/main/java/net/sf/jabref/external/ConfirmCloseFileListEntryEditor.java
718	ConnectionLostException	True	src/main/java/net/sf/jabref/gui/openoffice/ConnectionLostException.java
719	EntryContainer	True	src/main/java/net/sf/jabref/gui/EntryContainer.java
720	ImportInspector	True	src/main/java/net/sf/jabref/importer/ImportInspector.java
721	NoDocumentException	True	src/main/java/net/sf/jabref/gui/openoffice/NoDocumentException.java
722	OutputPrinter	True	src/main/java/net/sf/jabref/importer/OutputPrinter.java
723	RemoteUtil	True	src/main/java/net/sf/jabref/logic/remote/RemoteUtil.java
724	SearchRule	True	src/main/java/net/sf/jabref/logic/search/rules/SearchRule.java
725	VMException	True	src/main/java/net/sf/jabref/bst/VMException.java
726	BaseAction	True	src/main/java/net/sf/jabref/gui/actions/BaseAction.java
727	CallBack	True	src/main/java/net/sf/jabref/gui/worker/CallBack.java
728	FileUpdateListener	True	src/main/java/net/sf/jabref/collab/FileUpdateListener.java
729	LayoutFormatter	True	src/main/java/net/sf/jabref/logic/layout/LayoutFormatter.java
730	MessageHandler	True	src/main/java/net/sf/jabref/logic/remote/server/MessageHandler.java
731	SearchDescriber	True	src/main/java/net/sf/jabref/logic/search/rules/describer/SearchDescriber.java
732	Warn	True	src/main/java/net/sf/jabref/bst/Warn.java
733	EncryptedPdfsNotSupportedException	True	src/main/java/net/sf/jabref/logic/xmp/EncryptedPdfsNotSupportedException.java
734	ParamLayoutFormatter	True	src/main/java/net/sf/jabref/logic/layout/ParamLayoutFormatter.java
735	Worker	True	src/main/java/net/sf/jabref/gui/worker/Worker.java
